0.0,0.0
0.2,0.14285714285714285
0.4,0.2857142857142857
0.6,0.42857142857142855
0.8,0.5714285714285714
0.04,0.7142857142857143
0.24000000000000002,0.8571428571428571
0.44,0.02040816326530612
0.64,0.16326530612244897
0.8400000000000001,0.30612244897959184
0.08,0.4489795918367347
0.28,0.5918367346938775
0.48000000000000004,0.7346938775510204
0.6799999999999999,0.8775510204081632
0.88,0.04081632653061224
0.12,0.18367346938775508
0.32,0.32653061224489793
0.52,0.4693877551020408
0.72,0.6122448979591837
0.92,0.7551020408163266
0.16,0.8979591836734694
0.36,0.061224489795918366
0.56,0.20408163265306123
0.76,0.3469387755102041
0.9600000000000001,0.4897959183673469
0.008,0.6326530612244897
0.20800000000000002,0.7755102040816326
0.40800000000000003,0.9183673469387754
0.608,0.08163265306122448
0.808,0.22448979591836732
0.048,0.36734693877551017
0.24800000000000003,0.5102040816326531
0.448,0.6530612244897959
0.648,0.7959183673469388
0.8480000000000001,0.9387755102040816
0.088,0.10204081632653061
0.28800000000000003,0.24489795918367346
0.48800000000000004,0.3877551020408163
0.688,0.5306122448979591
0.888,0.673469387755102
0.128,0.8163265306122449
0.328,0.9591836734693877
0.528,0.12244897959183673
0.728,0.26530612244897955
0.928,0.40816326530612246
0.168,0.5510204081632653
0.368,0.6938775510204082
0.5680000000000001,0.8367346938775511
0.768,0.9795918367346939
0.9680000000000001,0.0029154518950437317
0.016,0.14577259475218657
0.21600000000000003,0.2886297376093294
0.41600000000000004,0.43148688046647227
0.616,0.5743440233236151
0.8160000000000001,0.717201166180758
0.056,0.8600583090379008
0.256,0.023323615160349854
0.456,0.16618075801749269
0.656,0.30903790087463556
0.8560000000000001,0.4518950437317784
0.096,0.5947521865889213
0.29600000000000004,0.7376093294460642
0.49600000000000005,0.880466472303207
0.696,0.043731778425655975
0.896,0.1865889212827988
0.136,0.32944606413994165
0.336,0.4723032069970845
0.536,0.6151603498542274
0.736,0.7580174927113703
0.936,0.9008746355685131
0.176,0.0641399416909621
0.376,0.20699708454810495
0.5760000000000001,0.3498542274052478
0.776,0.49271137026239065
0.9760000000000001,0.6355685131195334
0.024,0.7784256559766763
0.224,0.9212827988338191
0.42400000000000004,0.08454810495626822
0.624,0.22740524781341104
0.8240000000000001,0.3702623906705539
0.064,0.5131195335276968
0.264,0.6559766763848396
0.464,0.7988338192419825
0.664,0.9416909620991253
0.8640000000000001,0.10495626822157435
0.10400000000000001,0.24781341107871718
0.30400000000000005,0.39067055393586003
0.504,0.5335276967930028
0.704,0.6763848396501457
0.904,0.8192419825072886
0.144,0.9620991253644314
0.34400000000000003,0.12536443148688045
0.544,0.2682215743440233
0.744,0.4110787172011662
0.9440000000000001,0.553935860058309
0.184,0.6967930029154519
0.384,0.8396501457725948
0.5840000000000001,0.9825072886297376
0.784,0.0058309037900874635
0.9840000000000001,0.14868804664723032
0.032,0.29154518950437314
0.232,0.434402332361516
0.43200000000000005,0.5772594752186588
0.632,0.7201166180758017
0.8320000000000001,0.8629737609329445
0.07200000000000001,0.026239067055393583
0.272,0.16909620991253643
0.472,0.3119533527696793
0.672,0.45481049562682213
0.8720000000000001,0.597667638483965
0.112,0.7405247813411079
0.31200000000000006,0.8833819241982507
0.512,0.04664723032069971
0.712,0.18950437317784255
0.912,0.33236151603498537
0.152,0.4752186588921282
0.352,0.6180758017492711
0.552,0.760932944606414
0.752,0.9037900874635568
0.9520000000000001,0.06705539358600583
0.192,0.2099125364431487
0.392,0.3527696793002915
0.5920000000000001,0.49562682215743437
0.792,0.6384839650145772
0.9920000000000001,0.7813411078717201
0.0016,0.9241982507288629
0.2016,0.08746355685131195
0.4016,0.23032069970845478
0.6016,0.3731778425655976
0.8016000000000001,0.5160349854227405
0.0416,0.6588921282798833
0.2416,0.8017492711370262
0.4416,0.944606413994169
0.6416000000000001,0.10787172011661808
0.8416000000000001,0.2507288629737609
0.0816,0.39358600583090375
0.2816,0.5364431486880465
0.48160000000000003,0.6793002915451894
0.6816,0.8221574344023324
0.8816,0.9650145772594751
0.1216,0.1282798833819242
0.3216,0.271137026239067
0.5216000000000001,0.4139941690962099
0.7216,0.5568513119533527
0.9216000000000001,0.6997084548104956
0.1616,0.8425655976676385
0.3616,0.9854227405247813
0.5616000000000001,0.008746355685131196
0.7616,0.15160349854227403
0.9616000000000001,0.2944606413994169
0.009600000000000001,0.43731778425655976
0.2096,0.5801749271137026
0.4096,0.7230320699708455
0.6096,0.8658892128279883
0.8096000000000001,0.029154518950437316
0.0496,0.17201166180758015
0.24960000000000002,0.31486880466472306
0.4496,0.4577259475218659
0.6496000000000001,0.6005830903790087
0.8496000000000001,0.7434402332361516
0.0896,0.8862973760932944
0.2896,0.049562682215743434
0.48960000000000004,0.19241982507288627
0.6896,0.33527696793002915
0.8896000000000001,0.478134110787172
0.1296,0.6209912536443148
0.3296,0.7638483965014577
0.5296000000000001,0.9067055393586005
0.7296,0.06997084548104957
0.9296000000000001,0.21282798833819241
0.1696,0.3556851311953353
0.3696,0.49854227405247814
0.5696000000000001,0.6413994169096209
0.7696000000000001,0.7842565597667638
0.9696000000000001,0.9271137026239066
0.0176,0.09037900874635568
0.21760000000000002,0.2332361516034985
0.4176,0.3760932944606414
0.6176,0.5189504373177842
0.8176000000000001,0.661807580174927
0.0576,0.8046647230320699
0.2576,0.9475218658892127
0.4576,0.11078717201166181
0.6576000000000001,0.2536443148688047
0.8576000000000001,0.3965014577259475
0.0976,0.5393586005830903
0.29760000000000003,0.6822157434402332
0.49760000000000004,0.8250728862973761
0.6976,0.9679300291545189
0.8976000000000001,0.13119533527696792
0.1376,0.27405247813411077
0.3376,0.41690962099125367
0.5376000000000001,0.5597667638483964
0.7376,0.7026239067055393
0.9376000000000001,0.8454810495626822
0.17759999999999998,0.988338192419825
0.3776,0.011661807580174927
0.5776000000000001,0.15451895043731778
0.7776000000000001,0.29737609329446063
0.9776000000000001,0.4402332361516035
0.0256,0.5830903790087463
0.2256,0.7259475218658892
0.42560000000000003,0.868804664723032
0.6256,0.03206997084548105
0.8256000000000001,0.1749271137026239
0.0656,0.3177842565597668
0.2656,0.4606413994169096
0.4656,0.6034985422740524
0.6656000000000001,0.7463556851311953
0.8656000000000001,0.8892128279883381
0.10560000000000001,0.05247813411078717
0.30560000000000004,0.19533527696793002
0.5056,0.33819241982507287
0.7056,0.4810495626822157
0.9056000000000001,0.6239067055393586
0.14559999999999998,0.7667638483965015
0.3456,0.9096209912536443
0.5456000000000001,0.0728862973760933
0.7456,0.21574344023323616
0.9456000000000001,0.358600583090379
0.1856,0.5014577259475218
0.3856,0.6443148688046646
0.5856000000000001,0.7871720116618075
0.7856000000000001,0.9300291545189503
0.9856000000000001,0.09329446064139942
0.0336,0.23615160349854225
0.2336,0.3790087463556851
0.43360000000000004,0.521865889212828
0.6336,0.6647230320699707
0.8336000000000001,0.8075801749271136
0.07360000000000001,0.9504373177842564
0.2736,0.11370262390670555
