0.000000,0.000000,0.000000
0.200000,0.142857,0.342478
0.400000,0.285714,0.673707
0.600000,0.428571,0.941422
0.800000,0.571429,1.044770
0.040000,0.714286,0.590581
0.240000,0.857143,0.738816
0.440000,0.020408,0.444222
0.640000,0.163265,0.704299
0.840000,0.306122,0.814017
0.080000,0.448980,0.511097
0.280000,0.591837,0.801786
0.480000,0.734694,1.004183
0.680000,0.877551,1.034069
0.880000,0.040816,0.523918
0.120000,0.183673,0.303440
0.320000,0.326531,0.639502
0.520000,0.469388,0.930483
0.720000,0.612245,1.082317
0.920000,0.755102,0.994955
0.160000,0.897959,0.628592
0.360000,0.061224,0.415228
0.560000,0.204082,0.711276
0.760000,0.346939,0.886355
0.960000,0.489796,0.872990
0.008000,0.632653,0.547004
0.208000,0.775510,0.747746
0.408000,0.918367,0.847763
0.608000,0.081633,0.611972
0.808000,0.224490,0.751516
0.048000,0.367347,0.408718
0.248000,0.510204,0.723841
0.448000,0.653061,0.974763
0.648000,0.795918,1.076075
0.848000,0.938776,0.937380
0.088000,0.102041,0.190024
0.288000,0.244898,0.530044
0.488000,0.387755,0.840182
0.688000,0.530612,1.040073
0.888000,0.673469,1.025081
0.128000,0.816327,0.651572
0.328000,0.959184,0.735648
0.528000,0.122449,0.610939
0.728000,0.265306,0.813720
0.928000,0.408163,0.839028
0.168000,0.551020,0.670361
0.368000,0.693878,0.911625
0.568000,0.836735,1.024368
0.768000,0.979592,0.932403
0.968000,0.002915,0.405224
